Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
9.922221899032593	0	34.0540540541	8.60608190333	81.0	23.0	34.0540540541	8.60608190333	5040	5040
13.982331037521362	1	25.6071428571	1.99585028681	31.0	22.0	25.6071428571	1.99585028681	5019	10059
18.034658908843994	2	61.0365853659	5.44472248828	77.0	50.0	61.0365853659	5.44472248828	5005	15064
22.16047501564026	3	60.3253012048	5.24601612181	70.0	51.0	60.3253012048	5.24601612181	5007	20071
26.513871908187866	4	52.5416666667	2.61771475825	57.0	48.0	52.5416666667	2.61771475825	5044	25115
30.6057071685791	5	52.1458333333	1.80265525607	56.0	49.0	52.1458333333	1.80265525607	5006	30121
34.718016147613525	6	56.9545454545	1.50687131402	59.0	53.0	56.9545454545	1.50687131402	5012	35133
38.80053782463074	7	59.7857142857	1.61887253955	63.0	56.0	59.7857142857	1.61887253955	5022	40155
43.19910788536072	8	72.3142857143	5.85916341455	102.0	63.0	72.3142857143	5.85916341455	5062	45217
47.611831188201904	9	108.361702128	3.50334510004	114.0	103.0	108.361702128	3.50334510004	5093	50310
51.63507890701294	10	116.76744186	3.79618663804	123.0	110.0	116.76744186	3.79618663804	5021	55331
55.80381488800049	11	126.625	4.46479282834	134.0	118.0	126.625	4.46479282834	5065	60396
60.235743045806885	12	146.057142857	9.13687304167	166.0	130.0	146.057142857	9.13687304167	5112	65508
64.74191379547119	13	165.967741935	5.61383010515	174.0	156.0	165.967741935	5.61383010515	5145	70653
69.06883096694946	14	170.8	7.67419919818	184.0	160.0	170.8	7.67419919818	5124	75777
73.27353286743164	15	186.407407407	12.6146865003	209.0	169.0	186.407407407	12.6146865003	5033	80810
78.16081213951111	16	293.444444444	56.9182866751	497.0	230.0	293.444444444	56.9182866751	5282	86092
82.66645312309265	17	303.588235294	42.8129431	379.0	229.0	303.588235294	42.8129431	5161	91253
86.9045090675354	18	252.95	25.1007470008	298.0	208.0	252.95	25.1007470008	5059	96312
91.15172696113586	19	214.333333333	26.9469643724	281.0	181.0	214.333333333	26.9469643724	5144	101456
95.34282898902893	20	215.916666667	24.3702630725	255.0	176.0	215.916666667	24.3702630725	5182	106638
99.34225702285767	21	219.869565217	20.3476402816	268.0	185.0	219.869565217	20.3476402816	5057	111695
103.6702721118927	22	233.136363636	27.1197604148	316.0	188.0	233.136363636	27.1197604148	5129	116824
108.12800216674805	23	225.782608696	12.1689430849	243.0	193.0	225.782608696	12.1689430849	5193	122017
112.44129395484924	24	231.454545455	14.9536473894	279.0	212.0	231.454545455	14.9536473894	5092	127109
116.7575318813324	25	244.952380952	27.4130246945	330.0	218.0	244.952380952	27.4130246945	5144	132253
120.9690420627594	26	265.052631579	34.3656402518	377.0	232.0	265.052631579	34.3656402518	5036	137289
125.34582495689392	27	283.888888889	24.1796261548	330.0	233.0	283.888888889	24.1796261548	5110	142399
130.13424277305603	28	311.470588235	37.6643342716	386.0	239.0	311.470588235	37.6643342716	5295	147694
135.03162288665771	29	354.0	34.8367621917	431.0	283.0	354.0	34.8367621917	5310	153004
139.3514370918274	30	358.5	64.9524551389	503.0	275.0	358.5	64.9524551389	5019	158023
143.85665106773376	31	308.882352941	37.4336783768	393.0	269.0	308.882352941	37.4336783768	5251	163274
148.45635890960693	32	329.5625	33.4999416977	422.0	279.0	329.5625	33.4999416977	5273	168547
152.87194299697876	33	324.4375	23.2781247902	361.0	297.0	324.4375	23.2781247902	5191	173738
157.4417679309845	34	348.066666667	25.3178900297	417.0	312.0	348.066666667	25.3178900297	5221	178959
162.01974296569824	35	393.846153846	33.9181053395	458.0	329.0	393.846153846	33.9181053395	5120	184079
166.49179601669312	36	391.692307692	32.5561872068	453.0	353.0	391.692307692	32.5561872068	5092	189171
170.94455289840698	37	396.076923077	26.4588549623	465.0	362.0	396.076923077	26.4588549623	5149	194320
175.62034702301025	38	436.916666667	57.7602203558	562.0	371.0	436.916666667	57.7602203558	5243	199563
180.7653980255127	39	449.166666667	57.3175850464	535.0	355.0	449.166666667	57.3175850464	5390	204953
185.26999616622925	40	466.636363636	91.4512018185	686.0	353.0	466.636363636	91.4512018185	5133	210086
189.86679410934448	41	465.272727273	31.6517726319	535.0	412.0	465.272727273	31.6517726319	5118	215204
194.38129687309265	42	510.1	70.1846849391	628.0	419.0	510.1	70.1846849391	5101	220305
199.9092481136322	43	555.6	64.3322625127	644.0	454.0	555.6	64.3322625127	5556	225861
205.03927206993103	44	679.25	94.3315297236	842.0	555.0	679.25	94.3315297236	5434	231295
210.1152799129486	45	668.5	86.7712509994	878.0	599.0	668.5	86.7712509994	5348	236643
216.32284808158875	46	831.714285714	115.630834105	1000.0	689.0	831.714285714	115.630834105	5822	242465
