Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
7.590878963470459	0	19.2423076923	9.14787377889	57.0	8.0	19.2423076923	9.14787377889	5003	5003
8.64609670639038	1	27.7900552486	13.3635982226	81.0	10.0	27.7900552486	13.3635982226	5030	10033
10.12817668914795	2	40.016	19.5427670508	103.0	11.0	40.016	19.5427670508	5002	15035
11.698784828186035	3	47.2803738318	22.8807532033	123.0	13.0	47.2803738318	22.8807532033	5059	20094
13.078953981399536	4	53.329787234	25.7233184625	200.0	17.0	53.329787234	25.7233184625	5013	25107
14.18649172782898	5	54.4130434783	22.8088236997	146.0	14.0	54.4130434783	22.8088236997	5006	30113
15.518507957458496	6	58.4186046512	25.7562207958	163.0	24.0	58.4186046512	25.7562207958	5024	35137
16.55930185317993	7	58.6162790698	18.8846982506	112.0	34.0	58.6162790698	18.8846982506	5041	40178
17.835423946380615	8	64.4683544304	19.1601085083	123.0	36.0	64.4683544304	19.1601085083	5093	45271
18.9094078540802	9	68.9863013699	27.4078746562	200.0	31.0	68.9863013699	27.4078746562	5036	50307
20.170418739318848	10	72.0857142857	22.0543114393	178.0	36.0	72.0857142857	22.0543114393	5046	55353
21.272356033325195	11	77.6153846154	33.0741322615	200.0	39.0	77.6153846154	33.0741322615	5045	60398
22.519829988479614	12	91.3454545455	33.7866128313	190.0	31.0	91.3454545455	33.7866128313	5024	65422
23.646514892578125	13	95.1886792453	32.7229978581	200.0	49.0	95.1886792453	32.7229978581	5045	70467
24.85748291015625	14	98.0588235294	26.0981644345	161.0	57.0	98.0588235294	26.0981644345	5001	75468
26.033957719802856	15	100.86	34.7280923749	200.0	49.0	100.86	34.7280923749	5043	80511
27.297468900680542	16	129.358974359	38.4370862443	200.0	59.0	129.358974359	38.4370862443	5045	85556
28.474778652191162	17	147.647058824	41.1266926009	200.0	78.0	147.647058824	41.1266926009	5020	90576
29.813761949539185	18	193.692307692	15.1930379571	200.0	133.0	193.692307692	15.1930379571	5036	95612
31.29282283782959	19	200.0	0.0	200.0	200.0	200.0	0.0	5200	100812
32.626147985458374	20	198.230769231	8.84615384615	200.0	154.0	198.230769231	8.84615384615	5154	105966
33.83190083503723	21	199.538461538	2.30769230769	200.0	188.0	199.538461538	2.30769230769	5188	111154
35.20502281188965	22	200.0	0.0	200.0	200.0	200.0	0.0	5200	116354
36.35139608383179	23	194.884615385	25.5769230769	200.0	67.0	194.884615385	25.5769230769	5067	121421
37.772143840789795	24	200.0	0.0	200.0	200.0	200.0	0.0	5200	126621
38.907896995544434	25	192.615384615	28.8378449572	200.0	56.0	192.615384615	28.8378449572	5008	131629
40.30141091346741	26	198.653846154	6.73076923077	200.0	165.0	198.653846154	6.73076923077	5165	136794
41.530319690704346	27	200.0	0.0	200.0	200.0	200.0	0.0	5200	141994
42.807525873184204	28	198.5	7.5	200.0	161.0	198.5	7.5	5161	147155
44.06556487083435	29	198.269230769	8.07445017089	200.0	158.0	198.269230769	8.07445017089	5155	152310
45.2977499961853	30	194.615384615	17.2895631548	200.0	129.0	194.615384615	17.2895631548	5060	157370
46.515591859817505	31	192.576923077	25.9706536705	200.0	70.0	192.576923077	25.9706536705	5007	162377
47.85139870643616	32	200.0	0.0	200.0	200.0	200.0	0.0	5200	167577
49.043898820877075	33	199.538461538	1.94601702164	200.0	190.0	199.538461538	1.94601702164	5188	172765
50.37560963630676	34	200.0	0.0	200.0	200.0	200.0	0.0	5200	177965
51.59183096885681	35	200.0	0.0	200.0	200.0	200.0	0.0	5200	183165
52.889171838760376	36	196.769230769	11.0916035197	200.0	145.0	196.769230769	11.0916035197	5116	188281
54.14695596694946	37	200.0	0.0	200.0	200.0	200.0	0.0	5200	193481
55.39962887763977	38	198.538461538	7.30769230769	200.0	162.0	198.538461538	7.30769230769	5162	198643
56.70373773574829	39	199.346153846	3.26923076923	200.0	183.0	199.346153846	3.26923076923	5183	203826
57.924988746643066	40	196.576923077	17.1153846154	200.0	111.0	196.576923077	17.1153846154	5111	208937
59.24369668960571	41	200.0	0.0	200.0	200.0	200.0	0.0	5200	214137
60.455954790115356	42	198.615384615	6.92307692308	200.0	164.0	198.615384615	6.92307692308	5164	219301
61.79830598831177	43	198.576923077	7.11538461538	200.0	163.0	198.576923077	7.11538461538	5163	224464
62.99850583076477	44	197.961538462	6.72813135122	200.0	168.0	197.961538462	6.72813135122	5147	229611
64.3263189792633	45	198.0	8.08131748589	200.0	159.0	198.0	8.08131748589	5148	234759
65.55605697631836	46	200.0	0.0	200.0	200.0	200.0	0.0	5200	239959
66.93334293365479	47	200.0	0.0	200.0	200.0	200.0	0.0	5200	245159
68.29853367805481	48	200.0	0.0	200.0	200.0	200.0	0.0	5200	250359
69.733158826828	49	198.384615385	6.24547173236	200.0	169.0	198.384615385	6.24547173236	5158	255517
71.10018610954285	50	200.0	0.0	200.0	200.0	200.0	0.0	5200	260717
72.67173981666565	51	199.807692308	0.961538461538	200.0	195.0	199.807692308	0.961538461538	5195	265912
74.1180968284607	52	200.0	0.0	200.0	200.0	200.0	0.0	5200	271112
75.55372786521912	53	197.884615385	10.5769230769	200.0	145.0	197.884615385	10.5769230769	5145	276257
77.06772971153259	54	200.0	0.0	200.0	200.0	200.0	0.0	5200	281457
79.12087082862854	55	199.615384615	1.92307692308	200.0	190.0	199.615384615	1.92307692308	5190	286647
80.3336808681488	56	194.230769231	20.5057359561	200.0	97.0	194.230769231	20.5057359561	5050	291697
