Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
8.647703886032104	0	-108.099762488	45.1690009564	0.83688516697	-204.526050849	151.0	0.0	5134	5134
11.003535747528076	1	-104.093477892	46.4115893343	3.26809969327	-211.275215692	151.0	0.0	5134	10268
13.332344770431519	2	-100.729758302	43.280863495	-25.1733055444	-184.365006774	151.0	0.0	5134	15402
15.683939695358276	3	-95.7309142392	50.5952098457	18.398630888	-172.644878754	151.0	0.0	5134	20536
18.025746822357178	4	-102.161085502	46.5897256671	-1.0508854041	-184.264840793	151.0	0.0	5134	25670
20.3611798286438	5	-78.4263657239	42.7557185539	26.52485548	-195.880239395	151.0	0.0	5134	30804
22.71717882156372	6	-55.8211754742	49.7550308162	55.3605320646	-166.526442404	151.0	0.0	5134	35938
25.06622886657715	7	-44.2025947716	48.5977466432	56.4219537236	-136.510393748	151.0	0.0	5134	41072
27.358572006225586	8	-51.9223280522	42.5988439173	26.5802486169	-132.227077033	151.0	0.0	5134	46206
29.63298773765564	9	-36.4756832131	41.7769304409	20.9053686773	-161.237440641	151.0	0.0	5134	51340
31.931878805160522	10	-34.1075388917	51.6572994594	57.5553933088	-161.208775212	151.0	0.0	5134	56474
34.23692488670349	11	-5.7592569599	45.9768132089	84.0714400086	-119.508735178	151.0	0.0	5134	61608
36.517557859420776	12	-17.7622930532	46.8331142843	70.9880851128	-105.521000639	151.0	0.0	5134	66742
38.87779784202576	13	-6.43545325489	36.6780314405	62.8820474302	-98.0404486771	151.0	0.0	5134	71876
41.22086501121521	14	-8.80977382217	55.1265774297	120.489378305	-126.432186146	151.0	0.0	5134	77010
43.59595799446106	15	-17.7900966288	52.1686146549	80.7393366865	-106.157700339	151.0	0.0	5134	82144
45.94300079345703	16	6.88663806371	39.1619603171	83.6830665788	-84.5727695511	151.0	0.0	5134	87278
48.26530194282532	17	12.3546845168	58.075546297	108.255956634	-160.67329738	151.0	0.0	5134	92412
50.60065984725952	18	-2.32296879703	44.4018328005	66.1006876782	-107.927720764	151.0	0.0	5134	97546
52.93678569793701	19	10.1088209619	56.8574664742	144.190734005	-133.975656046	151.0	0.0	5134	102680
55.26112079620361	20	5.09369229295	53.8135044118	138.845831139	-73.6917706624	151.0	0.0	5134	107814
57.62880086898804	21	16.8764900342	49.0701145345	112.477964447	-121.94451973	151.0	0.0	5134	112948
59.970844745635986	22	19.9277215916	46.2606629903	112.404318101	-86.6241101101	151.0	0.0	5134	118082
62.313716888427734	23	26.0334870722	55.3678292133	134.038014423	-57.5378476461	151.0	0.0	5134	123216
64.65909886360168	24	32.047812914	44.9759925262	127.935760676	-74.0170798607	151.0	0.0	5134	128350
66.9507896900177	25	52.6310584637	53.2749896751	190.215055231	-61.4529667681	151.0	0.0	5134	133484
69.24580073356628	26	37.7798065436	56.7021032501	187.343936418	-78.041044034	151.0	0.0	5134	138618
71.52424192428589	27	81.4847636182	61.0931998842	209.622458019	-44.0523867939	151.0	0.0	5134	143752
73.81636881828308	28	69.5225916318	65.0027061848	168.049020927	-79.8515415428	151.0	0.0	5134	148886
76.09837794303894	29	91.6631599954	50.2542825469	170.367791217	-10.918731555	151.0	0.0	5134	154020
78.39028191566467	30	111.71921599	60.452427153	227.608442839	-30.0407831787	151.0	0.0	5134	159154
80.77813768386841	31	100.016826918	52.984684529	215.412660951	-7.75008925965	151.0	0.0	5134	164288
83.14022707939148	32	75.0718790343	62.1306296133	183.57202834	-54.925461165	151.0	0.0	5134	169422
85.45248675346375	33	110.509566324	55.5605087726	202.589877329	-1.38369644827	151.0	0.0	5134	174556
87.81722903251648	34	109.95716865	52.9181145027	195.900843161	-21.5641966458	151.0	0.0	5134	179690
90.14854598045349	35	112.368536539	46.6046088164	198.604184811	-30.3186009092	151.0	0.0	5134	184824
92.47651672363281	36	104.786316956	57.6137555669	207.128915581	-8.91638493562	151.0	0.0	5134	189958
94.81274175643921	37	124.873420537	76.9638740469	213.645589863	-44.6378987464	151.0	0.0	5134	195092
97.16610884666443	38	120.595336555	77.869599105	254.146021391	-48.1849685501	151.0	0.0	5134	200226
99.50470685958862	39	124.328408342	79.9786763394	251.276248928	-36.1035921822	151.0	0.0	5134	205360
101.8820526599884	40	126.245048781	83.8366203867	239.989263805	-43.7655748375	151.0	0.0	5134	210494
104.20969700813293	41	145.10897915	78.7917919466	231.607690534	-37.4052374783	151.0	0.0	5134	215628
106.53054881095886	42	104.567739248	63.9116497383	215.957280358	-12.490626892	151.0	0.0	5134	220762
108.88327479362488	43	136.290100254	72.547756653	281.691941225	-32.0762048592	151.0	0.0	5134	225896
111.18661785125732	44	131.949026913	69.5924267648	246.670128282	-51.809060954	151.0	0.0	5134	231030
113.53346395492554	45	127.50713225	71.8066378592	212.516110401	-41.0631241345	151.0	0.0	5134	236164
115.90017366409302	46	129.355418796	76.2044536748	232.050708248	-31.9670271202	151.0	0.0	5134	241298
118.24424171447754	47	118.409821374	89.7115334829	284.965952414	-63.4156764481	151.0	0.0	5134	246432
120.58672976493835	48	116.5524969	84.0562195687	273.655426166	-61.6161750438	151.0	0.0	5134	251566
122.89093971252441	49	120.892697222	76.7310206754	275.410051701	-40.5724112097	151.0	0.0	5134	256700
125.24858069419861	50	96.4744253331	84.7348969645	252.251241014	-44.3791020055	151.0	0.0	5134	261834
127.58550500869751	51	136.886371646	94.5963560435	278.836076682	-50.3688186842	151.0	0.0	5134	266968
