Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
6.175545930862427	0	16.1741935484	6.77199964474	56.0	8.0	16.1741935484	6.77199964474	5014	5014
7.098111867904663	1	25.9533678756	15.127194794	98.0	8.0	25.9533678756	15.127194794	5009	10023
8.238470077514648	2	46.8224299065	27.6712385127	165.0	13.0	46.8224299065	27.6712385127	5010	15033
9.556793928146362	3	61.7195121951	32.8270688387	200.0	19.0	61.7195121951	32.8270688387	5061	20094
10.675718784332275	4	91.3090909091	46.1664469766	200.0	24.0	91.3090909091	46.1664469766	5022	25116
12.101756811141968	5	117.325581395	47.8032405879	200.0	43.0	117.325581395	47.8032405879	5045	30161
13.326227903366089	6	149.147058824	49.7748651152	200.0	39.0	149.147058824	49.7748651152	5071	35232
15.028033018112183	7	172.733333333	34.169121863	200.0	89.0	172.733333333	34.169121863	5182	40414
16.49660897254944	8	188.074074074	22.9829661979	200.0	121.0	188.074074074	22.9829661979	5078	45492
17.636854887008667	9	191.592592593	23.6913162076	200.0	97.0	191.592592593	23.6913162076	5173	50665
18.908098936080933	10	193.730769231	20.8466150957	200.0	106.0	193.730769231	20.8466150957	5037	55702
20.076503038406372	11	196.153846154	14.8730326629	200.0	124.0	196.153846154	14.8730326629	5100	60802
21.289437770843506	12	196.807692308	11.1286851486	200.0	154.0	196.807692308	11.1286851486	5117	65919
22.499792098999023	13	199.038461538	4.80769230769	200.0	175.0	199.038461538	4.80769230769	5175	71094
23.73324990272522	14	198.884615385	5.57692307692	200.0	171.0	198.884615385	5.57692307692	5171	76265
24.86018395423889	15	185.407407407	34.76509452	200.0	56.0	185.407407407	34.76509452	5006	81271
26.17467474937439	16	194.846153846	18.8306058314	200.0	107.0	194.846153846	18.8306058314	5066	86337
27.306694746017456	17	192.407407407	24.300981933	200.0	93.0	192.407407407	24.300981933	5195	91532
28.6129047870636	18	179.068965517	35.2937730509	200.0	88.0	179.068965517	35.2937730509	5193	96725
29.721887826919556	19	195.192307692	24.0384615385	200.0	75.0	195.192307692	24.0384615385	5075	101800
30.998615026474	20	199.076923077	3.19763226013	200.0	188.0	199.076923077	3.19763226013	5176	106976
32.16167378425598	21	199.076923077	4.61538461538	200.0	176.0	199.076923077	4.61538461538	5176	112152
33.40756893157959	22	200.0	0.0	200.0	200.0	200.0	0.0	5200	117352
34.59000587463379	23	200.0	0.0	200.0	200.0	200.0	0.0	5200	122552
35.846165895462036	24	200.0	0.0	200.0	200.0	200.0	0.0	5200	127752
37.36370611190796	25	200.0	0.0	200.0	200.0	200.0	0.0	5200	132952
38.96439480781555	26	200.0	0.0	200.0	200.0	200.0	0.0	5200	138152
40.21432590484619	27	200.0	0.0	200.0	200.0	200.0	0.0	5200	143352
41.50265097618103	28	199.692307692	1.35218429471	200.0	193.0	199.692307692	1.35218429471	5192	148544
42.71316599845886	29	197.576923077	5.65122911697	200.0	178.0	197.576923077	5.65122911697	5137	153681
44.59071087837219	30	198.730769231	4.67857384835	200.0	176.0	198.730769231	4.67857384835	5167	158848
45.82170391082764	31	195.538461538	6.34417218477	200.0	178.0	195.538461538	6.34417218477	5084	163932
47.0201940536499	32	193.0	9.43398113206	200.0	172.0	193.0	9.43398113206	5018	168950
48.19725489616394	33	185.518518519	11.4062048428	200.0	162.0	185.518518519	11.4062048428	5009	173959
49.416332960128784	34	178.206896552	15.3788464442	200.0	146.0	178.206896552	15.3788464442	5168	179127
50.57367277145386	35	183.714285714	14.7257237097	200.0	156.0	183.714285714	14.7257237097	5144	184271
51.74346899986267	36	179.178571429	14.1169947516	200.0	147.0	179.178571429	14.1169947516	5017	189288
52.8997859954834	37	174.448275862	18.5761920431	200.0	144.0	174.448275862	18.5761920431	5059	194347
54.40733790397644	38	180.928571429	17.3017929943	200.0	146.0	180.928571429	17.3017929943	5066	199413
56.41007399559021	39	177.896551724	16.5828012849	200.0	142.0	177.896551724	16.5828012849	5159	204572
57.6357479095459	40	179.285714286	18.4717103061	200.0	150.0	179.285714286	18.4717103061	5020	209592
58.86249494552612	41	176.586206897	15.1236677758	200.0	155.0	176.586206897	15.1236677758	5121	214713
60.64297890663147	42	179.857142857	17.093679462	200.0	142.0	179.857142857	17.093679462	5036	219749
62.3182897567749	43	181.285714286	14.4119423269	200.0	154.0	181.285714286	14.4119423269	5076	224825
63.51528477668762	44	185.740740741	16.5296424926	200.0	152.0	185.740740741	16.5296424926	5015	229840
65.68089389801025	45	182.75	15.6310702494	200.0	152.0	182.75	15.6310702494	5117	234957
66.96466398239136	46	189.407407407	11.9451191311	200.0	166.0	189.407407407	11.9451191311	5114	240071
68.36933279037476	47	188.222222222	13.1045181163	200.0	162.0	188.222222222	13.1045181163	5082	245153
69.57174491882324	48	190.0	12.0030860229	200.0	152.0	190.0	12.0030860229	5130	250283
70.85242581367493	49	188.259259259	12.4144258756	200.0	154.0	188.259259259	12.4144258756	5083	255366
72.01931285858154	50	179.178571429	16.6563020494	200.0	149.0	179.178571429	16.6563020494	5017	260383
73.38401079177856	51	180.285714286	13.9868743135	200.0	155.0	180.285714286	13.9868743135	5048	265431
74.52971482276917	52	172.896551724	16.0265831486	200.0	147.0	172.896551724	16.0265831486	5014	270445
75.88146591186523	53	166.290322581	16.0607587263	200.0	136.0	166.290322581	16.0607587263	5155	275600
77.1273148059845	54	155.0	12.3999022479	185.0	137.0	155.0	12.3999022479	5115	280715
78.3526439666748	55	144.714285714	13.0834059099	173.0	122.0	144.714285714	13.0834059099	5065	285780
