Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
8.384114980697632	0	35.2816901408	8.18996826868	74.0	23.0	35.2816901408	8.18996826868	5010	5010
10.084272146224976	1	22.1057268722	2.35173809102	29.0	18.0	22.1057268722	2.35173809102	5018	10028
11.877264261245728	2	15.3404907975	1.01099101213	18.0	13.0	15.3404907975	1.01099101213	5001	15029
13.718299150466919	3	13.8397790055	0.740887891849	16.0	13.0	13.8397790055	0.740887891849	5010	20039
15.505019187927246	4	13.1020942408	0.721796632406	15.0	12.0	13.1020942408	0.721796632406	5005	25044
17.290709018707275	5	12.3530864198	0.531730559206	13.0	11.0	12.3530864198	0.531730559206	5003	30047
19.076667308807373	6	11.7009345794	0.563118042953	13.0	11.0	11.7009345794	0.563118042953	5008	35055
20.898683309555054	7	11.3727272727	0.492841315216	12.0	10.0	11.3727272727	0.492841315216	5004	40059
22.746089935302734	8	10.8311688312	0.476347868519	12.0	10.0	10.8311688312	0.476347868519	5004	45063
24.56206703186035	9	10.4592901879	0.49833995545	11.0	10.0	10.4592901879	0.49833995545	5010	50073
26.400105953216553	10	10.2183673469	0.427700767697	11.0	9.0	10.2183673469	0.427700767697	5007	55080
28.237940073013306	11	10.046184739	0.380070145196	11.0	9.0	10.046184739	0.380070145196	5003	60083
30.054826974868774	12	10.3086419753	0.461933010713	11.0	10.0	10.3086419753	0.461933010713	5010	65093
31.876833200454712	13	10.3858921162	0.486805290492	11.0	10.0	10.3858921162	0.486805290492	5006	70099
33.693490982055664	14	10.6780383795	0.506637805864	12.0	10.0	10.6780383795	0.506637805864	5008	75107
35.52441596984863	15	10.3941908714	0.488676199849	11.0	10.0	10.3941908714	0.488676199849	5010	80117
37.35550308227539	16	10.6284501062	0.504709810419	12.0	10.0	10.6284501062	0.504709810419	5006	85123
39.1558620929718	17	11.4315068493	0.564241126682	13.0	10.0	11.4315068493	0.564241126682	5007	90130
40.94192409515381	18	12.6287878788	0.632519050262	14.0	11.0	12.6287878788	0.632519050262	5001	95131
42.74280905723572	19	13.6912568306	0.750431609612	16.0	12.0	13.6912568306	0.750431609612	5011	100142
44.50545406341553	20	15.2530487805	0.920625700569	17.0	13.0	15.2530487805	0.920625700569	5003	105145
46.27735710144043	21	17.9605734767	1.18920820657	21.0	16.0	17.9605734767	1.18920820657	5011	110156
48.011017084121704	22	22.0308370044	1.86644865372	27.0	18.0	22.0308370044	1.86644865372	5001	115157
49.70340299606323	23	28.2937853107	3.25274604878	39.0	24.0	28.2937853107	3.25274604878	5008	120165
51.39187002182007	24	37.7969924812	6.70513146384	62.0	29.0	37.7969924812	6.70513146384	5027	125192
53.116048097610474	25	52.1237113402	11.2435619443	109.0	37.0	52.1237113402	11.2435619443	5056	130248
54.85283827781677	26	54.0860215054	14.9757193548	143.0	37.0	54.0860215054	14.9757193548	5030	135278
56.55161809921265	27	43.3103448276	8.90700401767	90.0	31.0	43.3103448276	8.90700401767	5024	140302
58.23848009109497	28	38.6307692308	5.26693380592	63.0	31.0	38.6307692308	5.26693380592	5022	145324
59.96095514297485	29	35.9285714286	3.6967994983	47.0	30.0	35.9285714286	3.6967994983	5030	150354
61.657318115234375	30	35.7571428571	3.2838814764	43.0	30.0	35.7571428571	3.2838814764	5006	155360
63.37730622291565	31	35.2323943662	2.96378491588	43.0	30.0	35.2323943662	2.96378491588	5003	160363
65.07001399993896	32	37.1777777778	2.92338379956	44.0	31.0	37.1777777778	2.92338379956	5019	165382
66.78496408462524	33	40.216	3.208947491	48.0	35.0	40.216	3.208947491	5027	170409
68.46422410011292	34	45.0630630631	3.56731730854	54.0	39.0	45.0630630631	3.56731730854	5002	175411
70.12844705581665	35	52.8210526316	4.32612369915	63.0	45.0	52.8210526316	4.32612369915	5018	180429
71.77251720428467	36	61.7407407407	4.40756302246	73.0	54.0	61.7407407407	4.40756302246	5001	185430
73.471764087677	37	66.8	4.83321838944	77.0	57.0	66.8	4.83321838944	5010	190440
75.15498399734497	38	73.231884058	6.12702478224	91.0	64.0	73.231884058	6.12702478224	5053	195493
76.89606618881226	39	93.0	11.0771703834	120.0	77.0	93.0	11.0771703834	5022	200515
78.62742018699646	40	149.794117647	33.3464694416	264.0	111.0	149.794117647	33.3464694416	5093	205608
80.4563820362091	41	240.380952381	55.4904334874	374.0	145.0	240.380952381	55.4904334874	5048	210656
82.28990316390991	42	242.80952381	30.1656048973	312.0	204.0	242.80952381	30.1656048973	5099	215755
84.25401902198792	43	348.066666667	50.2811650179	433.0	256.0	348.066666667	50.2811650179	5221	220976
86.13122916221619	44	299.058823529	38.0981249936	371.0	239.0	299.058823529	38.0981249936	5084	226060
87.94955325126648	45	257.65	29.0469877956	320.0	207.0	257.65	29.0469877956	5153	231213
89.75705814361572	46	218.782608696	44.2463032322	336.0	160.0	218.782608696	44.2463032322	5032	236245
91.58481621742249	47	215.875	37.7174942832	313.0	166.0	215.875	37.7174942832	5181	241426
93.38211107254028	48	198.846153846	40.7824361777	329.0	145.0	198.846153846	40.7824361777	5170	246596
95.17556929588318	49	189.074074074	28.7581562356	252.0	146.0	189.074074074	28.7581562356	5105	251701
97.03574013710022	50	195.481481481	34.1026450265	284.0	132.0	195.481481481	34.1026450265	5278	256979
98.8310661315918	51	188.407407407	28.507645835	238.0	138.0	188.407407407	28.507645835	5087	262066
100.65979814529419	52	196.269230769	41.7589766419	343.0	133.0	196.269230769	41.7589766419	5103	267169
